user_id,bank_code,tx_channel,tx_type,tx_amount,tx_datetime,tx_hour,tx_weekday,tx_country,tx_location,device_type,device_os,device_id,ip_address,fraud_score,fraud_label
7157,02,ATM,DEPOSIT,22497.35,2025-12-31 23:22:51,23,2,KR,인천,MOBILE,Android,DEV-7239,90.131.211.57,0.372,0
7004,09,ATM,DEPOSIT,89545.81,2024-08-30 14:20:09,14,4,KR,대전,MOBILE,Android,DEV-6111,220.84.233.131,0.0,0
4771,04,MOBILE,TRANSFER,446186.59,2024-03-07 17:54:39,17,3,KR,부산,MOBILE,ATM_OS,DEV-9164,42.131.41.127,0.1173,0
6660,02,MOBILE,WITHDRAW,127986.47,2024-08-08 14:49:00,14,3,KR,대구,ATM,Android,DEV-1842,75.207.4.123,0.0,0
4462,03,ATM,PAYMENT,26724.54,2025-10-10 21:35:54,21,4,KR,해외,PC,macOS,DEV-1579,72.119.50.211,0.1005,0
6634,06,ATM,PAYMENT,30464.6,2026-02-12 07:40:40,7,3,KR,대전,ATM,Android,DEV-8630,149.146.162.67,0.0898,0
8354,09,ATM,WITHDRAW,105823.16,2025-05-27 23:38:29,23,1,KR,부산,PC,Android,DEV-2038,36.143.229.144,0.0041,0
2652,07,ATM,PAYMENT,25760.58,2025-11-14 15:37:06,15,4,KR,대구,PC,ATM_OS,DEV-2153,25.146.33.176,0.0,0
8115,03,ATM,DEPOSIT,75175.27,2024-03-23 09:04:32,9,5,KR,대구,PC,Android,DEV-9271,122.215.224.133,0.0826,0
4085,07,WEB,DEPOSIT,20684.03,2025-05-14 13:44:33,13,2,KR,해외,MOBILE,Windows,DEV-4833,51.100.4.151,0.0,0
7645,08,WEB,PAYMENT,63182.82,2025-01-02 10:50:56,10,3,KR,인천,ATM,Windows,DEV-1418,50.206.111.77,0.053,0
8975,03,MOBILE,WITHDRAW,20127.51,2025-11-24 18:06:09,18,0,KR,서울,ATM,iOS,DEV-2453,41.8.207.235,0.0,0
3341,06,MOBILE,WITHDRAW,134424.53,2025-11-20 06:57:13,6,3,KR,인천,ATM,macOS,DEV-2719,157.141.40.21,0.0,0
5026,05,MOBILE,WITHDRAW,279840.66,2025-03-20 21:41:03,21,3,KR,인천,PC,Android,DEV-7900,40.134.125.176,0.0,0
4018,07,WEB,WITHDRAW,9348.42,2025-01-11 17:37:59,17,5,FR,서울,ATM,iOS,DEV-7561,95.46.154.111,0.0,0
7467,05,ATM,WITHDRAW,94367.16,2025-08-23 12:16:02,12,5,KR,부산,PC,ATM_OS,DEV-6725,134.189.163.168,0.0,0
1252,02,ATM,WITHDRAW,61330.69,2024-11-16 10:04:42,10,5,KR,인천,PC,Windows,DEV-6465,206.90.140.225,0.0592,0
8611,07,MOBILE,WITHDRAW,46975.04,2025-07-11 18:26:53,18,4,KR,대구,ATM,macOS,DEV-6318,33.236.14.253,0.0,0
7008,03,MOBILE,WITHDRAW,41823.73,2025-12-23 10:20:08,10,1,KR,인천,ATM,iOS,DEV-9686,4.232.247.50,0.1132,0
3889,08,ATM,PAYMENT,452289.26,2026-01-14 01:05:23,1,2,KR,해외,PC,Android,DEV-2837,133.208.252.143,0.0,0
8623,08,MOBILE,TRANSFER,221733.94,2025-08-02 18:32:10,18,5,KR,대전,ATM,ATM_OS,DEV-5049,90.30.112.158,0.02,0
5245,03,WEB,DEPOSIT,181457.95,2025-11-25 22:04:09,22,1,KR,수원,ATM,macOS,DEV-9458,213.149.175.213,0.0,0
6002,04,MOBILE,PAYMENT,7173.03,2024-07-28 13:00:14,13,6,KR,부산,PC,Windows,DEV-6111,204.104.241.222,0.0468,0
9927,03,MOBILE,WITHDRAW,19357.35,2025-07-06 02:45:20,2,6,KR,해외,ATM,Android,DEV-3396,149.106.67.138,0.0,0
5689,06,ATM,DEPOSIT,12306.94,2024-10-01 20:39:12,20,1,VN,인천,PC,macOS,DEV-2661,152.202.2.186,0.0481,0
3577,08,ATM,DEPOSIT,70780.79,2024-06-15 05:12:14,5,5,KR,부산,PC,Android,DEV-1495,5.213.199.178,0.0626,0
3144,07,MOBILE,TRANSFER,133638.05,2025-04-23 07:16:20,7,2,KR,부산,MOBILE,Android,DEV-8047,127.85.80.207,0.0,0
9879,08,MOBILE,DEPOSIT,55018.88,2025-03-25 20:42:03,20,1,KR,해외,ATM,macOS,DEV-5448,161.206.175.236,0.0,0
3589,07,ATM,PAYMENT,46518.56,2025-09-09 18:53:40,18,1,JP,광주,ATM,iOS,DEV-8442,6.189.196.44,0.0,0
3785,06,MOBILE,TRANSFER,531462.0,2025-12-02 01:08:20,1,1,KR,대구,PC,iOS,DEV-6244,120.5.206.108,0.436,1
8971,07,ATM,WITHDRAW,278597.56,2024-05-13 23:46:38,23,0,KR,대구,MOBILE,ATM_OS,DEV-8161,99.114.155.24,0.0091,0
7859,04,MOBILE,PAYMENT,79961.04,2024-09-18 16:31:17,16,2,KR,부산,ATM,ATM_OS,DEV-7764,181.93.237.143,0.0,0
8361,03,MOBILE,TRANSFER,6845.08,2025-03-25 03:02:05,3,1,KR,광주,PC,macOS,DEV-5040,124.131.145.41,0.3615,0
2299,05,WEB,TRANSFER,154458.16,2024-05-27 10:28:24,10,0,KR,부산,MOBILE,Android,DEV-8744,203.58.213.57,0.0,0
3174,03,WEB,WITHDRAW,444236.64,2025-06-24 23:04:21,23,1,KR,해외,PC,macOS,DEV-2025,19.117.115.253,0.0588,0
3327,06,WEB,PAYMENT,14316583.86,2024-01-15 03:43:16,3,0,KR,수원,ATM,macOS,DEV-5062,60.77.204.106,0.4525,1
1980,04,MOBILE,PAYMENT,13479.47,2024-08-25 23:48:20,23,6,KR,수원,PC,Android,DEV-6540,61.248.72.132,0.0423,0
1953,03,MOBILE,TRANSFER,40648.07,2025-08-20 19:22:58,19,2,JP,수원,PC,Android,DEV-3081,137.179.190.202,0.0566,0
8987,06,WEB,PAYMENT,273957.53,2024-08-23 13:58:37,13,4,KR,인천,PC,Android,DEV-5389,39.190.54.79,0.0,0
4055,05,MOBILE,PAYMENT,229278.96,2025-05-01 07:23:02,7,3,KR,대전,MOBILE,macOS,DEV-5635,146.169.64.96,0.1777,0
4359,07,MOBILE,TRANSFER,64830.39,2025-04-01 16:33:59,16,1,KR,서울,PC,Android,DEV-2802,119.201.106.203,0.0628,0
6247,08,WEB,TRANSFER,29480.11,2025-07-25 20:46:24,20,4,KR,대전,ATM,Windows,DEV-8839,38.135.45.47,0.0015,0
7448,07,MOBILE,WITHDRAW,48435.58,2024-02-01 00:15:59,0,3,KR,부산,ATM,ATM_OS,DEV-4437,103.96.224.230,0.0638,0
4424,02,MOBILE,DEPOSIT,254132.52,2025-07-24 22:09:21,22,3,KR,부산,PC,Android,DEV-2123,22.237.142.157,0.0,0
6621,04,WEB,WITHDRAW,377130.82,2025-12-04 12:09:00,12,3,KR,대전,ATM,Windows,DEV-6804,66.247.57.125,0.1224,0
5073,09,WEB,TRANSFER,165416.94,2026-01-30 09:54:07,9,4,KR,부산,MOBILE,Android,DEV-1428,182.6.156.52,0.0,0
4882,08,WEB,PAYMENT,28733.11,2025-11-23 10:14:44,10,6,KR,인천,ATM,Android,DEV-8477,74.248.246.159,0.0,0
7165,05,MOBILE,PAYMENT,187025.32,2025-10-30 23:55:41,23,3,KR,부산,ATM,macOS,DEV-7849,30.208.226.111,0.0,0
9412,03,MOBILE,PAYMENT,134888.69,2024-06-14 05:46:18,5,4,KR,해외,MOBILE,ATM_OS,DEV-3325,12.62.226.137,0.0,0
9105,09,MOBILE,PAYMENT,160854.47,2025-05-22 21:02:58,21,3,KR,대전,ATM,macOS,DEV-2394,174.24.80.44,0.0014,0
7281,05,MOBILE,PAYMENT,296667.21,2026-01-03 11:07:09,11,5,KR,대전,MOBILE,ATM_OS,DEV-9354,90.44.96.243,0.0913,0
6614,04,WEB,WITHDRAW,335064.56,2026-02-02 11:40:31,11,0,KR,대구,MOBILE,Android,DEV-9041,123.101.161.252,0.1169,0
4992,08,WEB,PAYMENT,71136.58,2024-11-19 16:18:51,16,1,KR,해외,ATM,ATM_OS,DEV-5353,65.25.99.53,0.0,0
4088,09,WEB,WITHDRAW,16932.2,2025-08-20 20:04:27,20,2,KR,대구,PC,macOS,DEV-2117,16.114.164.47,0.0,0
1370,05,WEB,TRANSFER,16311.1,2026-02-06 03:54:11,3,4,KR,해외,MOBILE,Android,DEV-1531,64.120.155.141,0.3555,0
1205,05,MOBILE,TRANSFER,30589.59,2024-01-09 17:24:15,17,1,KR,서울,MOBILE,ATM_OS,DEV-7956,37.79.209.229,0.0,0
4520,03,ATM,DEPOSIT,108148.28,2025-07-24 06:04:28,6,3,KR,수원,PC,macOS,DEV-7616,125.153.170.29,0.0,0
7650,07,ATM,WITHDRAW,15580.97,2025-12-13 04:51:25,4,5,KR,인천,MOBILE,macOS,DEV-8298,108.112.84.177,0.0,0
9806,08,WEB,TRANSFER,20369.86,2025-03-12 09:45:23,9,2,KR,부산,ATM,Android,DEV-1340,100.174.4.166,0.0,0
9269,07,ATM,PAYMENT,299938.39,2024-09-18 16:09:30,16,2,KR,수원,PC,macOS,DEV-5695,85.214.164.173,0.0,0
4160,08,WEB,WITHDRAW,501394.79,2024-11-15 05:16:12,5,4,KR,수원,MOBILE,Windows,DEV-4566,114.191.85.60,0.1145,0
2349,09,ATM,TRANSFER,29876.68,2025-11-25 06:13:45,6,1,KR,대전,MOBILE,iOS,DEV-4641,221.172.251.178,0.0,0
7877,09,WEB,PAYMENT,56214.78,2025-08-09 00:09:31,0,5,TH,부산,PC,Windows,DEV-7246,47.92.31.88,0.3923,0
2262,03,MOBILE,TRANSFER,33248.7,2024-12-09 11:17:42,11,0,KR,대전,MOBILE,iOS,DEV-1942,183.119.106.248,0.0726,0
3352,04,MOBILE,DEPOSIT,255282.99,2024-11-04 15:01:08,15,0,KR,해외,ATM,Windows,DEV-9732,202.73.178.230,0.0,0
4148,03,ATM,TRANSFER,26601.92,2025-02-21 15:31:29,15,4,KR,서울,MOBILE,Windows,DEV-3415,9.252.136.211,0.057,0
4863,08,MOBILE,TRANSFER,71841.46,2026-02-21 21:57:57,21,5,KR,광주,MOBILE,Windows,DEV-7512,56.227.236.193,0.0,0
1315,02,MOBILE,WITHDRAW,39237.31,2025-06-16 15:38:14,15,0,KR,수원,PC,macOS,DEV-9839,98.161.58.140,0.0,0
9452,06,MOBILE,WITHDRAW,9156.09,2024-12-06 16:17:45,16,4,KR,대구,ATM,ATM_OS,DEV-8372,115.216.119.151,0.0613,0
4567,04,WEB,WITHDRAW,33710.66,2024-08-17 05:12:13,5,5,KR,대전,MOBILE,macOS,DEV-1083,146.62.185.148,0.0,0
5222,08,MOBILE,WITHDRAW,58183.37,2025-12-20 13:12:36,13,5,KR,서울,ATM,Windows,DEV-1397,121.26.15.136,0.0,0
1397,07,MOBILE,WITHDRAW,454333.43,2024-08-11 21:50:09,21,6,KR,수원,ATM,iOS,DEV-2618,172.5.86.32,0.0,0
9481,03,ATM,DEPOSIT,16039.79,2024-09-08 01:17:04,1,6,KR,해외,ATM,Android,DEV-6998,144.133.220.118,0.0406,0
9738,09,WEB,TRANSFER,27104.72,2025-11-29 17:45:52,17,5,VN,인천,PC,Android,DEV-8568,85.113.85.3,0.0,0
7759,05,ATM,PAYMENT,110348.81,2024-11-18 19:29:35,19,0,KR,서울,MOBILE,iOS,DEV-4819,219.183.236.73,0.0,0
1203,08,MOBILE,WITHDRAW,10417.8,2024-03-14 11:05:52,11,3,KR,대구,ATM,Android,DEV-7119,12.137.171.130,0.1381,0
2076,02,ATM,WITHDRAW,120018.18,2024-11-23 11:33:13,11,5,KR,대전,ATM,ATM_OS,DEV-8250,93.161.182.196,0.0,0
6573,04,ATM,PAYMENT,3183008.73,2024-08-26 11:34:03,11,0,KR,인천,PC,Windows,DEV-3650,12.9.114.22,0.4905,1
1597,02,WEB,DEPOSIT,24169.09,2025-09-09 13:20:55,13,1,KR,수원,ATM,Windows,DEV-2946,53.40.140.129,0.0293,0
5134,04,WEB,DEPOSIT,32596.33,2024-07-14 20:27:38,20,6,KR,해외,ATM,Android,DEV-1573,129.144.217.139,0.0,0
3991,07,WEB,PAYMENT,72608.08,2024-11-28 09:42:14,9,3,KR,서울,ATM,Windows,DEV-7501,89.195.135.161,0.0,0
6020,06,ATM,DEPOSIT,144737.97,2025-01-25 08:13:32,8,5,KR,광주,MOBILE,ATM_OS,DEV-2343,54.173.151.95,0.039,0
9241,09,WEB,PAYMENT,9800.58,2024-06-24 14:48:15,14,0,US,대구,MOBILE,ATM_OS,DEV-6047,186.102.181.145,0.0,0
8709,02,WEB,PAYMENT,38420.25,2025-12-29 17:15:49,17,0,KR,부산,PC,macOS,DEV-8340,37.202.161.238,0.1463,0
4666,09,WEB,TRANSFER,21549.11,2026-01-11 07:44:58,7,6,KR,대구,PC,ATM_OS,DEV-6901,176.4.141.182,0.0,0
7172,08,MOBILE,PAYMENT,31457.25,2025-08-14 12:35:09,12,3,TH,수원,MOBILE,Android,DEV-8854,79.2.194.212,0.0,0
2224,04,WEB,DEPOSIT,74153.14,2025-10-07 08:43:55,8,1,KR,해외,ATM,Android,DEV-6425,31.134.98.7,0.1121,0
9863,09,ATM,PAYMENT,103482.94,2025-10-08 03:06:40,3,2,KR,서울,ATM,iOS,DEV-2321,161.218.62.127,0.0,0
9571,08,WEB,TRANSFER,1629649.33,2025-10-10 04:42:06,4,4,KR,대전,PC,Windows,DEV-2354,110.95.103.169,0.3563,0
9423,04,ATM,TRANSFER,752329.28,2025-02-13 02:09:03,2,3,KR,부산,PC,Android,DEV-9580,6.51.235.80,0.463,1
4573,05,MOBILE,TRANSFER,440425.41,2024-08-28 11:51:28,11,2,KR,부산,MOBILE,iOS,DEV-8539,165.146.30.127,0.0,0
7732,02,MOBILE,PAYMENT,4373404.09,2024-12-06 08:57:10,8,4,KR,광주,PC,Windows,DEV-4198,68.103.164.128,0.4661,1
5569,06,WEB,TRANSFER,586611.98,2025-08-01 06:43:22,6,4,KR,대구,PC,iOS,DEV-5104,220.97.99.134,0.0,0
7548,06,ATM,DEPOSIT,276765.59,2025-10-02 17:19:32,17,3,KR,해외,ATM,Android,DEV-8523,73.186.34.89,0.0,0
3912,09,WEB,TRANSFER,17041.02,2025-12-21 09:52:50,9,6,DE,대전,MOBILE,Windows,DEV-8182,109.75.51.44,0.0,0
7360,08,MOBILE,DEPOSIT,109574.94,2024-04-25 19:10:09,19,3,KR,부산,PC,macOS,DEV-1956,23.98.31.179,0.0026,0
3738,02,WEB,TRANSFER,48993.2,2025-03-06 00:36:38,0,3,KR,인천,MOBILE,Android,DEV-3271,57.195.47.137,0.3617,0
3608,09,MOBILE,PAYMENT,121728.39,2024-01-22 02:34:37,2,0,KR,서울,MOBILE,iOS,DEV-1289,146.45.172.208,0.0535,0
3687,07,MOBILE,DEPOSIT,222570.73,2025-08-13 01:32:50,1,2,KR,인천,MOBILE,ATM_OS,DEV-6122,91.98.92.139,0.1456,0
1384,08,MOBILE,DEPOSIT,58358.78,2024-06-20 21:45:28,21,3,KR,부산,ATM,iOS,DEV-5321,104.220.171.203,0.0,0
3137,03,ATM,DEPOSIT,125021.79,2024-12-15 02:03:09,2,6,KR,서울,PC,Windows,DEV-4106,141.17.99.209,0.0,0
5067,06,WEB,DEPOSIT,1062220.01,2024-02-08 15:13:51,15,3,KR,대구,PC,Android,DEV-1140,195.116.12.139,0.53,1
6319,02,MOBILE,TRANSFER,14047.07,2025-06-15 22:26:12,22,6,KR,인천,PC,ATM_OS,DEV-5132,68.153.172.212,0.0,0
1409,02,MOBILE,DEPOSIT,63478.72,2024-05-07 15:14:14,15,1,KR,대전,MOBILE,Windows,DEV-5161,210.149.190.199,0.0914,0
9306,09,WEB,PAYMENT,8965634.33,2025-03-03 05:02:27,5,0,RU,대전,ATM,Android,DEV-7705,149.223.5.166,1.0,1
3122,03,WEB,DEPOSIT,52797.31,2025-03-07 19:06:28,19,4,KR,해외,PC,Android,DEV-6435,45.76.182.113,0.0,0
6277,03,ATM,WITHDRAW,2749.23,2024-01-29 20:41:14,20,0,KR,서울,ATM,iOS,DEV-8632,86.90.148.197,0.0,0
6238,04,MOBILE,DEPOSIT,166444.64,2024-12-23 04:43:01,4,0,KR,수원,MOBILE,iOS,DEV-8509,184.33.93.119,0.1251,0
7123,05,MOBILE,DEPOSIT,22108.52,2026-02-23 13:30:55,13,0,KR,부산,PC,iOS,DEV-6184,148.211.245.213,0.037,0
4935,08,WEB,DEPOSIT,122604.57,2024-05-03 12:22:04,12,4,KR,서울,MOBILE,Android,DEV-3402,36.131.225.204,0.4509,1
2491,09,MOBILE,WITHDRAW,80559.23,2026-01-10 19:37:51,19,5,KR,수원,ATM,Android,DEV-1518,62.95.143.123,0.0609,0
3665,07,MOBILE,DEPOSIT,19208.2,2025-10-16 18:09:55,18,3,KR,인천,MOBILE,iOS,DEV-6495,30.208.252.13,0.0,0
4234,09,MOBILE,WITHDRAW,14964.03,2025-04-18 09:37:40,9,4,KR,대전,ATM,ATM_OS,DEV-2473,102.63.252.42,0.0,0
5279,09,WEB,WITHDRAW,205336.48,2024-11-16 22:48:15,22,5,KR,인천,ATM,Android,DEV-9743,121.212.63.113,0.0,0
1155,02,MOBILE,DEPOSIT,407261.19,2024-09-29 16:14:02,16,6,KR,수원,MOBILE,iOS,DEV-5124,207.86.75.184,0.0686,0
5233,04,WEB,TRANSFER,39141.88,2024-06-03 17:51:53,17,0,KR,부산,PC,ATM_OS,DEV-2407,32.241.204.229,0.0,0
8122,04,MOBILE,PAYMENT,118114.87,2024-11-09 17:18:46,17,5,KR,수원,PC,Android,DEV-1577,78.17.54.22,0.0774,0
3506,03,MOBILE,PAYMENT,88186.11,2024-07-20 02:25:25,2,5,KR,광주,ATM,Android,DEV-5507,5.216.43.201,0.0884,0
2764,05,ATM,TRANSFER,41940.09,2025-02-24 23:08:05,23,0,KR,광주,MOBILE,iOS,DEV-1363,62.244.227.58,0.0,0
6651,07,WEB,TRANSFER,55394.13,2025-12-03 17:38:18,17,2,KR,광주,MOBILE,macOS,DEV-4757,28.65.78.84,0.0164,0
7359,03,WEB,PAYMENT,14159.73,2024-09-22 06:49:03,6,6,KR,대구,MOBILE,macOS,DEV-3821,179.226.70.4,0.0,0
2543,07,WEB,DEPOSIT,102422.69,2026-02-08 05:40:48,5,6,KR,수원,MOBILE,macOS,DEV-3351,181.27.81.111,0.0,0
1932,08,MOBILE,WITHDRAW,49069.4,2025-05-18 06:22:18,6,6,KR,대구,MOBILE,ATM_OS,DEV-8279,214.16.146.96,0.0,0
6757,09,ATM,DEPOSIT,371283.46,2024-03-25 06:43:54,6,0,KR,광주,PC,macOS,DEV-4584,50.154.232.212,0.1009,0
3853,06,ATM,WITHDRAW,13564.01,2024-11-17 15:11:39,15,6,KR,부산,PC,ATM_OS,DEV-7709,94.12.117.144,0.0,0
7779,07,WEB,PAYMENT,166043.51,2024-03-31 01:27:25,1,6,KR,서울,ATM,macOS,DEV-8595,104.158.121.229,0.0482,0
9790,06,ATM,WITHDRAW,56968.31,2025-05-01 21:31:43,21,3,CN,대전,MOBILE,ATM_OS,DEV-2750,176.39.7.104,0.0,0
7648,03,WEB,TRANSFER,1586426.14,2025-05-27 01:09:50,1,1,RU,대구,MOBILE,macOS,DEV-9347,203.118.13.28,1.0,1
6884,07,ATM,PAYMENT,462532.72,2026-01-15 13:12:13,13,3,KR,광주,ATM,iOS,DEV-1306,217.236.180.177,0.0,0
3047,06,ATM,DEPOSIT,17479.04,2024-10-18 02:30:42,2,4,KR,부산,MOBILE,ATM_OS,DEV-8637,5.132.93.96,0.0,0
9297,07,ATM,PAYMENT,5145505.39,2024-02-26 01:35:40,1,0,FR,해외,ATM,macOS,DEV-3146,174.79.109.84,0.6342,1
4546,06,ATM,TRANSFER,48706.24,2024-09-08 04:12:45,4,6,KR,대전,MOBILE,Android,DEV-3256,210.12.158.93,0.2913,0
8086,07,ATM,PAYMENT,8775.97,2024-02-15 14:08:45,14,3,KR,대구,ATM,Android,DEV-1867,69.205.131.87,0.0565,0
8584,09,ATM,PAYMENT,48756.54,2025-07-03 02:16:25,2,3,KR,수원,PC,Android,DEV-4550,169.11.125.247,0.0137,0
2015,04,MOBILE,PAYMENT,20313.19,2025-08-11 21:53:29,21,0,KR,해외,PC,ATM_OS,DEV-9801,79.125.92.176,0.0,0
6450,06,MOBILE,TRANSFER,33393.03,2025-03-29 10:37:24,10,5,KR,대전,ATM,macOS,DEV-8578,54.233.159.171,0.0,0
9839,03,WEB,TRANSFER,26810.19,2024-08-16 04:30:21,4,4,KR,서울,ATM,Android,DEV-5554,155.36.207.183,0.2273,0
2598,07,ATM,PAYMENT,1441880.91,2025-02-13 22:01:28,22,3,NG,인천,MOBILE,iOS,DEV-1684,2.134.132.226,0.7409,1
5588,08,MOBILE,DEPOSIT,7140.7,2025-12-20 05:55:11,5,5,KR,수원,PC,macOS,DEV-3646,215.33.164.93,0.0,0
5469,04,ATM,WITHDRAW,67332.06,2025-03-31 22:50:48,22,0,KR,해외,MOBILE,macOS,DEV-6776,192.208.233.153,0.0139,0
8724,09,ATM,DEPOSIT,1035287.04,2024-02-06 21:08:42,21,1,KR,인천,PC,macOS,DEV-4065,29.222.170.162,0.482,1
2844,05,WEB,TRANSFER,19158.08,2024-12-21 16:25:59,16,5,KR,해외,MOBILE,iOS,DEV-4964,18.241.171.88,0.1199,0
4536,04,MOBILE,PAYMENT,182521.18,2025-11-18 14:48:23,14,1,KR,광주,MOBILE,macOS,DEV-1131,123.26.218.241,0.0,0
2045,09,MOBILE,DEPOSIT,62664.88,2024-01-14 14:01:22,14,6,KR,인천,ATM,ATM_OS,DEV-4966,101.204.237.221,0.0115,0
7244,06,WEB,DEPOSIT,39545.83,2024-03-09 07:20:08,7,5,KR,수원,PC,Android,DEV-9863,114.95.112.137,0.0617,0
2930,08,ATM,PAYMENT,162442.56,2024-04-21 01:25:36,1,6,KR,인천,MOBILE,macOS,DEV-6061,44.99.81.204,0.0,0
4965,03,ATM,TRANSFER,42742.84,2025-09-16 11:30:10,11,1,KR,서울,ATM,macOS,DEV-6083,212.207.5.238,0.1199,0
8974,05,WEB,WITHDRAW,235812.19,2024-10-28 08:47:17,8,0,KR,해외,ATM,iOS,DEV-8380,147.6.127.65,0.4558,1
5035,02,MOBILE,WITHDRAW,90472.4,2025-08-17 06:44:56,6,6,KR,인천,MOBILE,iOS,DEV-5252,194.127.148.47,0.0558,0
1616,05,WEB,DEPOSIT,2196.4,2025-08-19 07:03:31,7,1,KR,인천,MOBILE,Android,DEV-1959,208.93.105.17,0.0201,0
4154,05,ATM,TRANSFER,36314.4,2026-02-17 02:00:50,2,1,KR,부산,ATM,iOS,DEV-7915,73.62.116.244,0.3323,0
3856,06,WEB,WITHDRAW,20153.69,2024-09-08 16:26:40,16,6,KR,인천,PC,macOS,DEV-2436,12.24.83.108,0.0,0
6976,03,WEB,PAYMENT,318185.52,2026-02-05 11:02:07,11,3,KR,대구,PC,iOS,DEV-6048,136.225.136.131,0.0,0
6823,04,ATM,PAYMENT,2568303.68,2025-04-03 13:21:21,13,3,NG,부산,PC,macOS,DEV-1710,112.220.97.82,0.7855,1
3024,02,WEB,TRANSFER,59993.23,2026-01-04 19:33:29,19,6,KR,인천,MOBILE,Windows,DEV-7791,222.63.44.150,0.0282,0
2661,05,ATM,TRANSFER,92264.51,2024-12-03 02:55:30,2,1,KR,인천,ATM,iOS,DEV-2930,84.108.18.110,0.8513,1
4732,06,ATM,WITHDRAW,10896.64,2024-09-03 15:08:30,15,1,KR,부산,ATM,iOS,DEV-1841,21.154.238.197,0.0334,0
3040,06,MOBILE,WITHDRAW,5155.16,2025-08-05 06:52:07,6,1,TH,해외,ATM,Windows,DEV-1273,31.161.52.126,0.0,0
4943,05,MOBILE,PAYMENT,56094.38,2024-08-20 06:01:47,6,1,KR,인천,PC,Android,DEV-6941,211.140.9.144,0.0,0
5359,05,WEB,TRANSFER,26111.37,2025-03-16 20:13:42,20,6,KR,부산,PC,Windows,DEV-9820,171.249.212.117,0.0217,0
2234,06,MOBILE,TRANSFER,201018.85,2025-09-20 15:34:33,15,5,KR,대전,ATM,Android,DEV-5769,93.111.14.160,0.0,0
3009,06,ATM,WITHDRAW,30029.34,2025-02-03 08:41:22,8,0,KR,부산,MOBILE,Android,DEV-9072,9.68.120.107,0.0,0
2660,07,MOBILE,WITHDRAW,3275.89,2024-12-15 21:00:21,21,6,KR,광주,PC,Windows,DEV-6169,5.68.148.53,0.0113,0
2041,03,ATM,PAYMENT,183810.63,2025-02-06 04:45:21,4,3,KR,부산,ATM,macOS,DEV-4052,96.33.14.68,0.0813,0
9355,09,MOBILE,DEPOSIT,21058.94,2024-05-27 18:42:29,18,0,KR,광주,MOBILE,iOS,DEV-3693,30.52.31.226,0.0,0
7942,03,ATM,WITHDRAW,61446.78,2024-06-27 15:25:31,15,3,KR,인천,MOBILE,Android,DEV-1231,151.58.221.89,0.0663,0
8215,07,MOBILE,PAYMENT,72100.81,2024-11-05 00:36:56,0,1,KR,광주,PC,ATM_OS,DEV-8728,32.92.245.222,0.0231,0
9946,09,WEB,PAYMENT,235672.19,2024-04-11 01:52:41,1,3,KR,수원,PC,ATM_OS,DEV-9250,88.101.227.106,0.0,0
8726,08,WEB,PAYMENT,45983.41,2026-02-23 18:16:28,18,0,KR,수원,MOBILE,iOS,DEV-1713,122.209.105.185,0.1308,0
5526,07,MOBILE,WITHDRAW,47279.24,2024-02-12 05:51:43,5,0,DE,해외,MOBILE,iOS,DEV-7809,190.161.231.139,0.1986,0
1290,08,ATM,TRANSFER,26816.5,2025-01-11 15:22:09,15,5,KR,서울,ATM,iOS,DEV-3384,78.49.13.148,0.0,0
3505,03,WEB,PAYMENT,91912.76,2024-02-27 21:00:18,21,1,KR,대전,ATM,macOS,DEV-9310,133.120.190.10,0.0,0
1297,02,ATM,DEPOSIT,82887.63,2024-01-20 05:29:42,5,5,KR,해외,MOBILE,Android,DEV-6069,126.198.184.205,0.0,0
9309,04,MOBILE,TRANSFER,4684.18,2025-11-03 10:21:51,10,0,KR,서울,ATM,macOS,DEV-5629,104.255.77.103,0.0245,0
9194,09,ATM,DEPOSIT,71550.33,2024-06-06 16:26:44,16,3,KR,광주,PC,Windows,DEV-4483,145.104.128.94,0.0414,0
7707,03,MOBILE,WITHDRAW,26699.91,2024-12-02 19:46:33,19,0,KR,광주,MOBILE,Windows,DEV-8305,39.54.89.37,0.0,0
5973,09,MOBILE,PAYMENT,96931.54,2025-08-08 02:48:46,2,4,KR,인천,ATM,ATM_OS,DEV-5269,200.75.141.126,0.1215,0
4482,05,ATM,WITHDRAW,871884.57,2025-12-17 05:51:12,5,2,RU,수원,MOBILE,Android,DEV-1029,29.81.115.74,0.734,1
5064,06,WEB,DEPOSIT,9392.28,2025-06-28 05:52:42,5,5,KR,인천,PC,ATM_OS,DEV-5937,107.134.215.140,0.0774,0
8061,09,ATM,TRANSFER,178099.4,2024-11-03 22:03:30,22,6,KR,부산,PC,ATM_OS,DEV-2546,64.173.43.238,0.0569,0
5244,03,ATM,DEPOSIT,48130.22,2025-12-10 04:42:07,4,2,KR,해외,MOBILE,Android,DEV-9462,95.161.183.215,0.0478,0
5138,09,MOBILE,WITHDRAW,174995.26,2025-03-30 01:00:24,1,6,KR,수원,PC,ATM_OS,DEV-2140,143.102.202.64,0.1296,0
7820,08,WEB,PAYMENT,196070.84,2025-08-12 07:56:51,7,1,KR,인천,PC,macOS,DEV-2152,223.55.203.213,0.0051,0
1446,05,ATM,TRANSFER,12457.72,2024-05-22 23:58:38,23,2,KR,광주,MOBILE,Android,DEV-6027,51.100.66.105,0.0125,0
